date,water_temp,ph,dissolved_oxygen,conductivity,turbidity,codmn,nh3_n,tp,tn,station_id,weather_station_name,district,pressure,air_temp,humidity,precipitation,wind_speed,wind_dir,songpu_flow_m3s,songpu_water_level_m,huangdu_flow_m3s,huangdu_water_level_m,huangdu_flow_m3s_abs,huangdu_flow_m3s_reverse_flag,huangdu_flow_m3s_3d_mean,huangdu_flow_m3s_7d_mean,songpu_flow_m3s_abs,songpu_flow_m3s_reverse_flag,songpu_flow_m3s_3d_mean,songpu_flow_m3s_7d_mean,huangdu_water_level_m_1d_diff,huangdu_water_level_m_3d_mean,songpu_water_level_m_1d_diff,songpu_water_level_m_3d_mean,songpu_flow_level_coupling,huangdu_flow_level_coupling,boundary_label,boundary_label_available,boundary_extent_ratio,label_source,label_confidence,boundary_zone_name,notes,wind_dir_sin,wind_dir_cos,precipitation_3d,precipitation_7d,pressure_drop,conductivity_anomaly,mixing_proxy,resuspension_index,runoff_proxy,nutrient_risk_index,self_purification_index,settling_index,songpu_flow_m3s_1d_diff,songpu_flow_rise_flag,huangdu_flow_m3s_1d_diff,huangdu_flow_rise_flag,songpu_tidal_pumping_proxy,songpu_resuspension_potential,songpu_flushing_potential,runoff_sediment_pulse,hydrodynamic_intensity,water_air_temp_gap,dayofyear_sin,dayofyear_cos,clearness_proxy
2023-11-19,16.495,7.388333333333333,7.387166666666666,508.3271666666667,174.93016666666668,3.613,0.11133333333333333,0.14816666666666667,2.6466666666666665,58362,宝山,宝山区,1021.725,10.0375,65.875,0.0,1.2125,217.139617,1050.0,2.37,25.9,2.73,25.9,0,12.713333333333331,7.247142857142854,1050.0,0,872.6666666666666,734.5714285714284,-0.04,2.766666666666667,-0.02,2.4,2488.5,70.707,,0.0,,,,,,-0.6037593305911799,-0.7971666517887526,0.0,7.300000000000001,3.7124999999999773,3.9798095238095357,2.988182793973348,1.2194999999999998,12.501630289333507,4.2396666666666665,1.3474650906836754,0.1687763713080175,280.0,1.0,18.84,1.0,0.0,1356.6000000000001,4.960301483258982,0.0,4.384349917631568,6.457500000000001,-0.6644834655228552,0.7473029667054296,0.21676161076803002
2023-11-20,16.458333333333332,7.419666666666667,7.7105,496.53316666666666,128.14966666666666,3.1935000000000002,0.114,0.12383333333333334,2.2535000000000003,58362,宝山,宝山区,1022.625,11.604167,74.791667,0.0,0.658333,118.257294,608.0,2.19,32.7,2.63,32.7,0,21.886666666666667,11.079999999999997,608.0,0,809.3333333333334,734.8571428571428,-0.1,2.7099999999999995,-0.1800000000000001,2.316666666666667,1331.52,86.001,,0.0,,,,,,0.8808304754312092,-0.47343180454172057,0.0,7.300000000000001,0.0,-5.944857142857131,2.1999855095385388,0.721333,13.229374865904216,3.6058333333333334,1.5738745175005902,0.6030151965859692,-442.0,0.0,6.800000000000004,1.0,0.0,1239.0000000000002,6.266631221141363,0.0,3.095178441723707,4.854166333333332,-0.6515303615068021,0.75862255966641,0.26922926094972144
2023-11-21,16.2,7.408666666666666,7.712833333333333,516.5056666666667,111.48199999999999,3.255333333333333,0.1675,0.11599999999999999,2.3511666666666664,58362,宝山,宝山区,1017.958333,13.2375,76.333333,0.0,1.2,146.668197,888.0,2.34,26.3,2.59,26.3,0,28.3,14.34285714285714,888.0,0,848.6666666666666,763.2857142857141,-0.04,2.65,0.1499999999999999,2.3000000000000003,2077.92,68.117,,0.0,,,,,,0.5494866625339814,-0.8355024881454671,0.0,7.300000000000001,4.666666999999961,13.2301904761905,2.877898580367863,1.2525,13.378971436403456,3.6786666666666665,1.5649642085122604,0.1456310608916969,280.0,1.0,-6.400000000000002,0.0,0.0,1343.1999999999998,7.544910889446015,0.0,4.511798279940342,2.9624999999999986,-0.6383844591746642,0.7697176640069211,0.2926830196567455
2023-11-22,16.663333333333334,7.458833333333334,7.828666666666667,495.66816666666665,117.67716666666666,3.1305,0.15183333333333335,0.09666666666666668,2.3808333333333334,58362,宝山,宝山区,1015.2,16.870833,66.291667,0.0,1.441667,235.135785,866.0,2.25,21.6,2.63,21.6,0,26.86666666666667,17.187142857142856,866.0,0,787.3333333333334,812.5714285714284,0.04,2.6166666666666667,-0.0899999999999998,2.26,1948.5,56.808,,0.0,,,,,,-0.8205090587882448,-0.5716335228504611,0.0,0.4,2.7583329999999933,-8.551809523809538,3.6393236797731534,1.473167,1.164281352713382,3.4993333333333334,1.691356921963847,0.19230769230769257,-22.0,0.0,-4.699999999999999,0.0,0.0,967.9199999999998,6.634244441854162,0.0,4.253225775458532,-0.20749966666666708,-0.6250496486104377,0.7805849965070866,0.28358289925011027
2023-11-23,17.278333333333332,7.509333333333333,8.043333333333335,465.2246666666667,103.06849999999999,2.723333333333333,0.12916666666666668,0.11266666666666668,2.182166666666667,58362,宝山,宝山区,1023.45,13.8,58.666667,0.0,3.395833,341.046504,651.0,2.23,20.6,2.61,20.6,0,22.83333333333334,19.90571428571428,651.0,0,801.6666666666666,804.4285714285713,-0.02,2.61,-0.02,2.273333333333333,1451.73,53.766,0.0,1.0,0.0083234244946492,DLR_GWP_P1D_real_raster_proxy,0.5,wusongkou_aoi_boundary_proxy,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation.",-0.3248006191229677,0.945782510843448,0.0,0.0,0.0,-34.11885714285711,5.470808345127203,3.402833,0.47566277415477787,3.4380000000000006,1.8315820816479202,0.2274881689090555,-215.0,0.0,-1.0,0.0,0.0,883.32,7.703259551801619,0.0,4.751690914061686,3.4783333333333317,-0.6115298757991053,0.7912213413483807,0.305878871394199
2023-11-24,16.646666666666665,7.518666666666667,8.414666666666667,462.9593333333333,110.18516666666666,2.534666666666667,0.09733333333333333,0.11333333333333333,2.1995,58362,宝山,宝山区,1031.4125,9.691667,60.958333,0.0,2.2875,25.958899,528.0,2.28,22.2,2.6,22.2,0,21.46666666666667,22.33714285714285,528.0,0,681.6666666666666,765.8571428571428,-0.0099999999999997,2.6133333333333333,0.0499999999999998,2.2533333333333334,1203.84,57.72,,0.0,,,,,,0.437726286144079,0.8991082795851186,0.0,0.0,0.0,-28.656761904761936,4.229447144333325,2.305,0.4668049093875228,3.4301666666666666,2.000389248138118,0.3041825095057034,-123.0,0.0,1.5999999999999979,1.0,0.0,683.5499999999998,6.130913745988299,0.0,4.009362416518432,6.954999666666664,-0.5978291414589552,0.801623551065242,0.2946513049518241
2023-11-25,15.905000000000001,7.489,8.322666666666667,490.23966666666666,120.8895,3.126666666666667,0.19233333333333333,0.13133333333333333,2.714166666666667,58362,宝山,宝山区,1028.008333,10.566667,71.375,0.0,1.991667,94.203469,624.0,2.38,26.5,2.62,26.5,0,23.100000000000005,25.114285714285707,624.0,0,601.0,744.9999999999999,0.02,2.61,0.1,2.2966666666666664,1485.12,69.43,,0.0,,,,,,0.9973100411553106,-0.07329857986886637,0.0,0.0,3.404166999999916,-0.5400238095238024,4.943639245198134,2.026667,0.4773317760744914,4.219833333333334,1.6731449000247234,0.15635177523369326,96.0,1.0,4.300000000000001,1.0,0.0,792.0000000000001,4.930695424954569,0.0,4.59086010879186,5.338333,-0.5839514998576998,0.8117885474764613,0.2790496226248824
2023-11-26,16.218333333333334,7.520833333333333,8.326166666666667,477.8695,147.20116666666667,3.1908333333333334,0.1855,0.13283333333333333,2.5558333333333336,58362,宝山,宝山区,1021.1125,13.95,71.125,0.0,1.975,240.128755,532.0,2.31,29.3,2.6,29.3,0,26.000000000000004,25.6,532.0,0,561.3333333333334,670.9999999999999,-0.02,2.606666666666667,-0.0699999999999998,2.3233333333333337,1228.92,76.18,,0.0,,,,,,-0.867146815507218,-0.4980526080201678,0.0,0.0,6.895833000000039,-8.55909523809521,4.629393174251632,1.9995,0.49437552990064937,4.0696666666666665,1.6495751875175382,0.10130857243760441,-92.0,0.0,2.8000000000000007,1.0,0.0,667.68,3.7876444967257346,0.0,5.2080026168815925,2.2683333333333344,-0.5699010576127624,0.8217133225960589,0.24587396263145345
2023-11-27,16.335,7.498666666666666,8.221833333333333,471.39183333333335,160.97516666666667,3.4598333333333335,0.16749999999999998,0.14266666666666666,2.611666666666667,58362,宝山,宝山区,1020.775,12.3875,62.958333,0.0,2.320833,263.074902,643.0,2.35,8.02,2.61,8.02,0,21.273333333333337,22.07428571428571,643.0,0,599.6666666666666,675.9999999999999,0.0099999999999997,2.61,0.04,2.3466666666666667,1511.05,20.9322,,0.0,,,,,,-0.9927046216157394,-0.12057169743663601,0.0,0.0,0.33749999999997726,-11.445142857142798,5.594889454013973,2.3348329999999997,0.46550852223907513,4.2058333333333335,1.5351135566369534,0.2733485442686618,111.0,1.0,-21.28,0.0,0.0,784.1600000000001,3.7022136109341863,0.0,4.179107725272452,3.9475000000000016,-0.5556819724760489,0.8313949395234058,0.23078920310490847
2023-11-28,16.33,7.511833333333333,8.291666666666666,456.9836666666667,162.705,3.2575000000000003,0.16683333333333336,0.14383333333333334,2.7391666666666663,58362,宝山,宝山区,1022.8125,11.6875,69.791667,0.0,1.8625,105.415596,515.0,2.33,-0.683,2.7,0.683,1,12.212333333333335,18.219571428571424,515.0,0,563.3333333333334,622.7142857142856,0.0900000000000003,2.6366666666666667,-0.02,2.33,1199.95,-1.8441000000000003,,0.0,,,,,,0.9640230837314836,-0.2658185359090689,0.0,0.0,0.0,-17.35016666666661,4.594909008272123,1.8695,0.38717261051993174,4.344333333333333,1.5963587083839632,0.3493449781659389,-128.0,0.0,-8.703,0.0,0.0,655.86,3.4411492216690593,0.0,3.7446569197563893,4.642499999999998,-0.5412984521036173,0.8408305333122887,0.22898610944370446
2023-11-29,16.37333333333333,7.4985,8.246,455.5101666666667,158.03666666666666,3.1493333333333333,0.14316666666666666,0.14049999999999999,2.747,58362,宝山,宝山区,1025.7125,14.025,61.375,0.0,4.091667,324.47861,572.0,2.36,1.91,2.73,1.91,0,3.082333333333336,15.406714285714282,572.0,0,576.6666666666666,580.7142857142856,0.0299999999999998,2.68,0.0299999999999998,2.3466666666666662,1349.9199999999998,5.2143,,0.0,,,,,,-0.5810068456675188,0.8138986701595475,0.0,0.0,0.0,-13.086809523809507,7.421586394699091,4.102167,0.2110003080556562,4.295166666666667,1.631571272340702,0.19639933247794877,57.0,1.0,2.593,1.0,0.0,647.8699999999999,3.6259981974806648,0.0,5.127002797300319,2.348333333333331,-0.5267547528105542,0.8500173118187018,0.23389675247075903
2023-11-30,16.081666666666667,7.5136666666666665,8.558,442.0915,148.81516666666667,2.8846666666666665,0.129,0.13116666666666665,2.668333333333333,58362,宝山,宝山区,1031.708333,7.0375,49.708333,0.0,3.304167,302.126944,413.0,2.34,2.02,2.73,2.02,0,1.0823333333333356,12.752428571428569,413.0,0,500.0,546.7142857142856,0.0,2.72,-0.02,2.3433333333333333,966.42,5.5146,0.0,1.0,0.0130796670630202,DLR_GWP_P1D_real_raster_proxy,0.2142857142857143,wusongkou_aoi_boundary_proxy,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation.",-0.8468719314222243,0.5317968895820956,0.0,0.0,0.0,-23.200738095238137,7.006253185105375,3.311167,0.11002335897649863,4.109,1.8097069634549372,0.2323329926557218,-159.0,0.0,0.1100000000000001,1.0,0.0,583.44,3.337445808223689,0.0,4.522161603578326,9.044166666666667,-0.5120551783114646,0.8589525565270845,0.24403544007676325
2023-12-01,14.69,7.4485,8.434166666666668,507.1266666666666,177.38183333333333,3.1611666666666665,0.15083333333333335,0.14100000000000001,3.2716666666666665,58362,宝山,宝山区,1030.941667,3.916667,54.041667,0.0,1.958333,118.257294,788.0,2.45,10.9,2.73,10.9,0,4.943333333333336,11.138142857142851,788.0,0,591.0,583.8571428571428,0.0,2.73,0.1100000000000003,2.3833333333333333,1930.6,29.757,,0.0,,,,,,0.8808304754312092,-0.47343180454172057,0.0,0.0,0.7666659999999865,35.52480952380944,4.683907335569508,1.9968330000000003,0.267340521481041,4.8325,1.6618158326148678,0.26845644790777223,375.0,1.0,8.88,1.0,0.0,1290.9300000000003,3.3131176474435455,0.0,4.141940173311374,10.773333,-0.4972040784469378,0.8676336233547726,0.21441260682976138
2023-12-02,14.498333333333333,7.4375,8.297666666666666,515.0221666666666,162.07983333333334,3.248666666666667,0.15883333333333333,0.13983333333333334,3.102,58362,宝山,宝山区,1028.0625,5.2,64.333333,0.0,0.691667,118.257294,787.0,2.29,11.6,2.72,11.6,0,8.173333333333336,9.009571428571425,787.0,0,662.6666666666666,607.142857142857,-0.0099999999999997,2.7266666666666666,-0.1600000000000001,2.36,1802.23,31.552,,0.0,,,,,,0.8808304754312092,-0.47343180454172057,0.0,0.0,2.879167000000052,39.879952380952375,2.3013330859287597,0.7476670000000001,0.332445108659555,4.659166666666667,1.6124292597317944,0.2187784548727844,-1.0,0.0,0.6999999999999993,1.0,0.0,914.0800000000002,4.063449496616688,0.0,3.798808339499991,9.298333333333332,-0.4822058478963526,0.8760579434344281,0.22963554446446055
2023-12-03,14.735,7.461833333333334,8.249333333333334,504.57683333333335,143.72366666666667,3.1806666666666668,0.15466666666666665,0.1285,3.2192,58362,宝山,宝山区,1025.8625,6.45,68.0,0.0,0.716667,118.257294,730.0,2.25,12.4,2.69,12.4,0,11.633333333333336,6.595285714285709,730.0,0,768.3333333333334,635.4285714285713,-0.0300000000000002,2.7133333333333334,-0.04,2.33,1642.5,33.356,,0.0,,,,,,0.8808304754312092,-0.47343180454172057,0.0,0.0,2.2000000000000455,25.619285714285695,2.337091153298325,0.7306670000000001,0.38045082351304066,4.6588666666666665,1.657280024884818,0.2553191272068798,-57.0,0.0,0.8000000000000007,1.0,0.0,818.48,5.308968125462088,0.0,3.633291073903095,8.285,-0.46706492487743034,0.8842230238742036,0.2499042183565664
2023-12-04,14.112,7.418200000000001,8.1786,550.0482,119.05319999999999,3.1266,0.1632,0.11159999999999999,2.8522,58362,宝山,宝山区,1018.941667,10.095833,78.208333,0.0,1.595833,227.459178,856.0,2.23,27.7,2.67,27.7,0,17.233333333333338,9.406714285714283,856.0,0,791.0,665.8571428571428,-0.02,2.6933333333333334,-0.02,2.2566666666666664,1908.88,73.959,,0.0,,,,,,-0.7367958063530108,-0.6761153302067752,0.0,0.0,6.920832999999902,59.85402857142856,3.784651749829411,1.602833,0.4354877131139739,4.131399999999999,1.7096894698309602,0.10507881646786914,126.0,1.0,15.299999999999999,1.0,0.0,1001.64,6.588745656092466,0.0,5.1652452334257,4.016166999999999,-0.451785789832884,0.8921264484954345,0.2816261852533357
2023-12-05,14.126666666666667,7.381333333333334,8.142000000000001,566.659,86.71,3.265833333333333,0.2091666666666667,0.10166666666666667,2.256,58362,宝山,宝山区,1017.2,10.166667,73.875,0.0,1.2375,240.905226,871.0,2.2,30.0,2.61,30.0,0,23.36666666666667,13.789999999999996,871.0,0,819.0,716.7142857142856,-0.06,2.6566666666666663,-0.0299999999999998,2.226666666666667,1916.2,78.3,,0.0,,,,,,-0.8738165784917735,-0.48625568084386456,0.0,0.0,1.7416670000000067,60.796923809523776,3.334466429469917,1.248,0.47898241171314343,3.481833333333333,1.6776050062548093,0.25130887947150704,15.0,1.0,2.3000000000000007,1.0,0.0,912.5799999999998,9.33758978451716,0.0,3.920323916070068,3.9599996666666666,-0.4363729641045924,0.8997658785476209,0.334905824055426
2023-12-06,13.926666666666668,7.387833333333333,8.2245,574.361,73.36733333333333,3.1086666666666667,0.207,0.09283333333333332,2.2841666666666667,58362,宝山,宝山区,1017.933333,10.266667,61.958333,0.0,2.320833,257.45282,944.0,2.17,31.0,2.55,31.0,0,29.566666666666677,17.94571428571428,944.0,0,890.3333333333334,769.8571428571428,-0.06,2.61,-0.0300000000000002,2.2,2048.48,79.05,,0.0,,,,,,-0.9761174497364012,-0.21724346784219806,0.0,0.0,0.0,51.52023333333341,5.613916328348143,2.331333,0.5129865135891464,3.4194999999999998,1.776877913749069,0.301129264856137,73.0,1.0,1.0,1.0,0.0,1047.5100000000002,11.972102446414645,0.0,4.2520972390863,3.6599996666666677,-0.42083100859565564,0.9071390534005044,0.3629153383606103
2023-12-07,13.516666666666666,7.4125000000000005,8.515500000000001,573.1463333333334,68.02933333333333,2.909333333333333,0.1748333333333333,0.08950000000000001,2.3325,58362,宝山,宝山区,1016.154167,13.333333,54.583333,0.0,2.154167,183.931202,841.0,2.12,30.1,2.5,30.1,0,30.36666666666667,21.957142857142856,841.0,0,885.3333333333334,830.9999999999999,-0.0499999999999998,2.553333333333333,-0.0499999999999998,2.1633333333333336,1782.92,75.25,0.0,1.0,0.0142687277051129,DLR_GWP_P1D_real_raster_proxy,0.15,wusongkou_aoi_boundary_proxy,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation.",-0.06855859709617952,-0.9976470912924087,0.0,0.0,1.7791659999999183,31.58344761904766,3.312220669567235,2.1716670000000002,0.5168618636884836,3.4023333333333334,1.940211394744019,0.20270271639883553,-103.0,0.0,-0.8999999999999986,0.0,0.0,991.1999999999998,12.825465502588273,0.0,4.460263673923338,0.18333366666666606,-0.4051645224207563,0.9142437912130223,0.37555808665793733
2023-12-08,13.603333333333333,7.4430000000000005,8.530333333333333,561.2941666666667,73.76650000000001,3.0711666666666666,0.1925,0.08766666666666667,2.0396666666666667,58362,宝山,宝山区,1014.141667,15.641667,57.333333,0.0,1.741667,179.556314,954.0,2.13,30.2,2.5,30.2,0,30.433333333333337,24.71428571428571,954.0,0,913.0,854.7142857142856,0.0,2.516666666666667,0.0099999999999997,2.14,2032.02,75.5,,0.0,,,,,,0.007743704151105061,-0.9999700170735222,0.0,0.0,2.0125000000000455,11.993066666666664,2.784410655049852,1.745167,0.5171803351456953,3.108833333333333,1.8835857701156975,0.2103417906859373,113.0,1.0,0.09999999999999787,1.0,0.0,1077.6699999999998,12.211351340506777,0.0,4.306519682808932,-2.0383336666666665,-0.3893781415452015,0.9210779895789526,0.36200672236932974
2023-12-09,14.353333333333333,7.505333333333333,8.669166666666667,501.1901666666667,75.38816666666666,2.7946666666666666,0.1515,0.08883333333333333,1.8368333333333335,58362,宝山,宝山区,1015.429167,17.229167,68.458333,0.5,1.095833,80.285514,421.0,1.97,30.9,2.48,30.9,0,30.4,27.471428571428568,421.0,0,738.6666666666666,802.4285714285713,-0.02,2.493333333333333,-0.1599999999999999,2.0733333333333333,829.37,76.63199999999999,,0.0,,,,,,0.9856608386856569,0.16873858800371508,0.5,0.5,0.0,-46.13493333333332,3.0827034709448213,1.6997495000000002,1.3593128489371311,2.876666666666667,2.033076515403107,0.38523279425140217,-533.0,0.0,0.6999999999999993,1.0,0.0,1106.6399999999999,9.669909606418097,0.34999999999999964,3.293031836197712,-2.875833666666667,-0.37347653741307074,0.9276396261490467,0.3583645713796262
2023-12-10,14.566666666666668,7.4544999999999995,8.552999999999999,507.6275,91.89233333333334,2.8064999999999998,0.15483333333333335,0.09749999999999999,2.0961666666666665,58362,宝山,宝山区,1015.529167,15.5375,92.958333,2.3,1.458333,11.164341,441.0,2.18,24.0,2.5,24.0,0,28.36666666666667,29.128571428571423,441.0,0,605.3333333333334,761.142857142857,0.02,2.4933333333333336,0.2100000000000002,2.0933333333333333,961.38,60.0,,0.0,,,,,,0.19362379956601966,0.9810758504018015,2.8,2.8,0.0,-40.13340952380946,2.654397458804167,5.6151654,5.909812360641103,3.226,1.9626261904013613,0.19017433852135265,20.0,1.0,-6.899999999999999,0.0,0.0,557.8100000000001,6.516504770756108,0.0,4.009238677979122,-0.9708333333333314,-0.3574644155648614,0.9339267592294762,0.3251621560145115
2023-12-11,14.746666666666668,7.495333333333334,8.680833333333334,480.95,106.75216666666665,2.798666666666667,0.14083333333333334,0.10049999999999999,1.9433333333333334,58362,宝山,宝山区,1020.8625,8.458333,89.125,3.4,4.1375,297.618702,394.0,2.25,17.0,2.57,17.0,0,23.96666666666667,27.6,394.0,0,418.6666666666667,695.142857142857,0.0699999999999998,2.516666666666667,0.0699999999999998,2.1333333333333333,886.5,43.69,,0.0,,,,,,-0.886052306880887,0.4635852774528743,6.199999999999999,6.199999999999999,0.0,-56.93973809523817,8.700374284454838,29.8145,12.208381240278257,3.0891666666666664,1.985489079881996,0.08820286659316429,-47.0,0.0,-7.0,0.0,0.0,471.86999999999995,3.8854593797804537,0.0,6.242482719427716,6.288333666666668,-0.34134651424503615,0.9399375283564133,0.29997472614542364
2023-12-12,14.048333333333334,7.4775,8.827833333333333,465.3181666666667,129.13233333333335,2.9280000000000004,0.15316666666666667,0.11599999999999999,2.797,58362,宝山,宝山区,1026.9,6.358333,81.625,0.0,2.0375,270.065392,417.0,2.33,0.73,2.62,0.73,0,13.910000000000004,23.418571428571425,417.0,0,417.3333333333333,630.2857142857141,0.0500000000000002,2.563333333333333,0.08,2.2533333333333334,971.61,1.9126,,0.0,,,,,,-0.9999993487107152,0.0011413054566904376,5.699999999999999,6.199999999999999,0.0,-58.09430952380944,4.980320887876797,13.67925,11.666054819316496,4.110166666666667,1.901528557534675,0.11444921316165953,23.0,1.0,-16.27,0.0,0.0,475.20000000000005,3.206991857007097,0.0,4.911367835076579,7.690000333333334,-0.3251276029999093,0.9456701548465688,0.26794267978710673
2023-12-13,14.086666666666666,7.461333333333333,8.648166666666667,473.4231666666667,143.3695,3.2328333333333332,0.21783333333333332,0.142,3.0356666666666663,58362,宝山,宝山区,1021.791667,13.441667,78.625,0.0,1.633333,137.718227,545.0,2.35,-3.42,2.7,3.42,1,4.770000000000002,18.50142857142857,545.0,0,452.0,573.2857142857141,0.08,2.6300000000000003,0.02,2.31,1280.75,-9.234,,0.0,,,,,,0.6727771871549986,-0.7398451570726188,3.4,6.199999999999999,5.10833300000013,-35.56961904761903,3.677595027789171,7.1936652,11.337650812078,4.6735,1.6602926462595895,0.0897531841288357,128.0,1.0,-4.15,0.0,0.0,686.46,3.1308552014102706,0.0,5.332718385535824,0.6449996666666653,-0.30881248126625377,0.9511229423235357,0.25032010150923145
